time_s,voltage_V
0.02432000,0.720000
0.02434000,0.640000
0.02436000,0.560000
0.02438000,0.480000
0.02440000,0.400000
0.02442000,0.320000
0.02444000,0.240000
0.02446000,0.160000
0.02448000,0.080000
0.02450000,0.000000
0.02452000,-0.080000
0.02454000,-0.160000
0.02456000,-0.240000
0.02458000,-0.320000
0.02460000,-0.400000
0.02462000,-0.480000
0.02464000,-0.560000
0.02466000,-0.640000
0.02468000,-0.720000
0.02470000,-0.800000
0.02472000,-0.880000
0.02474000,-0.960000
0.02476000,-0.960000
0.02478000,-0.880000
0.02480000,-0.800000
0.02482000,-0.720000
0.02484000,-0.640000
0.02486000,-0.560000
0.02488000,-0.480000
0.02490000,-0.400000
0.02492000,-0.320000
0.02494000,-0.240000
0.02496000,-0.160000
0.02498000,-0.080000
0.02500000,0.000000
0.02502000,0.080000
0.02504000,0.160000
0.02506000,0.240000
0.02508000,0.320000
0.02510000,0.400000
0.02512000,0.480000
0.02514000,0.560000
0.02516000,0.640000
0.02518000,0.720000
0.02520000,0.800000
0.02522000,0.880000
0.02524000,0.960000
0.02526000,0.960000
0.02528000,0.880000
0.02530000,0.800000
0.02532000,0.720000
0.02534000,0.640000
0.02536000,0.560000
0.02538000,0.480000
0.02540000,0.400000
0.02542000,0.320000
0.02544000,0.240000
0.02546000,0.160000
0.02548000,0.080000
0.02550000,0.000000
0.02552000,-0.080000
0.02554000,-0.160000
0.02556000,-0.240000
0.02558000,-0.320000
0.02560000,-0.400000
0.02562000,-0.480000
0.02564000,-0.560000
0.02566000,-0.640000
0.02568000,-0.720000
0.02570000,-0.800000
0.02572000,-0.880000
0.02574000,-0.960000
0.02576000,-0.960000
0.02578000,-0.880000
0.02580000,-0.800000
0.02582000,-0.720000
0.02584000,-0.640000
0.02586000,-0.560000
0.02588000,-0.480000
0.02590000,-0.400000
0.02592000,-0.320000
0.02594000,-0.240000
0.02596000,-0.160000
0.02598000,-0.080000
0.02600000,-0.000000
0.02602000,0.080000
0.02604000,0.160000
0.02606000,0.240000
0.02608000,0.320000
0.02610000,0.400000
0.02612000,0.480000
0.02614000,0.560000
0.02616000,0.640000
0.02618000,0.720000
0.02620000,0.800000
0.02622000,0.880000
0.02624000,0.960000
0.02626000,0.960000
0.02628000,0.880000
0.02630000,0.800000
0.02632000,0.720000
0.02634000,0.640000
0.02636000,0.560000
0.02638000,0.480000
0.02640000,0.400000
0.02642000,0.320000
0.02644000,0.240000
0.02646000,0.160000
0.02648000,0.080000
0.02650000,0.000000
0.02652000,-0.080000
0.02654000,-0.160000
0.02656000,-0.240000
0.02658000,-0.320000
0.02660000,-0.400000
0.02662000,-0.480000
0.02664000,-0.560000
0.02666000,-0.640000
0.02668000,-0.720000
0.02670000,-0.800000
0.02672000,-0.880000
0.02674000,-0.960000
0.02676000,-0.960000
0.02678000,-0.880000
0.02680000,-0.800000
0.02682000,-0.720000
0.02684000,-0.640000
0.02686000,-0.560000
0.02688000,-0.480000
0.02690000,-0.400000
0.02692000,-0.320000
0.02694000,-0.240000
0.02696000,-0.160000
0.02698000,-0.080000
0.02700000,-0.000000
0.02702000,0.080000
0.02704000,0.160000
0.02706000,0.240000
0.02708000,0.320000
0.02710000,0.400000
0.02712000,0.480000
0.02714000,0.560000
0.02716000,0.640000
0.02718000,0.720000
0.02720000,0.800000
0.02722000,0.880000
0.02724000,0.960000
0.02726000,0.960000
0.02728000,0.880000
0.02730000,0.800000
0.02732000,0.720000
0.02734000,0.640000
0.02736000,0.560000
0.02738000,0.480000
0.02740000,0.400000
0.02742000,0.320000
0.02744000,0.240000
0.02746000,0.160000
0.02748000,0.080000
0.02750000,0.000000
0.02752000,-0.080000
0.02754000,-0.160000
0.02756000,-0.240000
0.02758000,-0.320000
0.02760000,-0.400000
0.02762000,-0.480000
0.02764000,-0.560000
0.02766000,-0.640000
0.02768000,-0.720000
0.02770000,-0.800000
0.02772000,-0.880000
0.02774000,-0.960000
0.02776000,-0.960000
0.02778000,-0.880000
0.02780000,-0.800000
0.02782000,-0.720000
0.02784000,-0.640000
0.02786000,-0.560000
0.02788000,-0.480000
0.02790000,-0.400000
0.02792000,-0.320000
0.02794000,-0.240000
0.02796000,-0.160000
0.02798000,-0.080000
0.02800000,-0.000000
0.02802000,0.080000
0.02804000,0.160000
0.02806000,0.240000
0.02808000,0.320000
0.02810000,0.400000
0.02812000,0.480000
0.02814000,0.560000
0.02816000,0.640000
0.02818000,0.720000
0.02820000,0.800000
0.02822000,0.880000
0.02824000,0.960000
0.02826000,0.960000
0.02828000,0.880000
0.02830000,0.800000
0.02832000,0.720000
0.02834000,0.640000
0.02836000,0.560000
0.02838000,0.480000
0.02840000,0.400000
0.02842000,0.320000
0.02844000,0.240000
0.02846000,0.160000
0.02848000,0.080000
0.02850000,0.000000
0.02852000,-0.080000
0.02854000,-0.160000
0.02856000,-0.240000
0.02858000,-0.320000
0.02860000,-0.400000
0.02862000,-0.480000
0.02864000,-0.560000
0.02866000,-0.640000
0.02868000,-0.720000
0.02870000,-0.800000
0.02872000,-0.880000
0.02874000,-0.960000
0.02876000,-0.960000
0.02878000,-0.880000
0.02880000,-0.800000
0.02882000,-0.720000
0.02884000,-0.640000
0.02886000,-0.560000
0.02888000,-0.480000
0.02890000,-0.400000
0.02892000,-0.320000
0.02894000,-0.240000
0.02896000,-0.160000
0.02898000,-0.080000
0.02900000,0.000000
0.02902000,0.080000
0.02904000,0.160000
0.02906000,0.240000
0.02908000,0.320000
0.02910000,0.400000
0.02912000,0.480000
0.02914000,0.560000
0.02916000,0.640000
0.02918000,0.720000
0.02920000,0.800000
0.02922000,0.880000
0.02924000,0.960000
0.02926000,0.960000
0.02928000,0.880000
0.02930000,0.800000
0.02932000,0.720000
0.02934000,0.640000
0.02936000,0.560000
0.02938000,0.480000
0.02940000,0.400000
0.02942000,0.320000
0.02944000,0.240000
0.02946000,0.160000
0.02948000,0.080000
0.02950000,0.000000
0.02952000,-0.080000
0.02954000,-0.160000
0.02956000,-0.240000
0.02958000,-0.320000
0.02960000,-0.400000
0.02962000,-0.480000
0.02964000,-0.560000
0.02966000,-0.640000
0.02968000,-0.720000
0.02970000,-0.800000
0.02972000,-0.880000
0.02974000,-0.960000
0.02976000,-0.960000
0.02978000,-0.880000
0.02980000,-0.800000
0.02982000,-0.720000
0.02984000,-0.640000
0.02986000,-0.560000
0.02988000,-0.480000
0.02990000,-0.400000
0.02992000,-0.320000
0.02994000,-0.240000
0.02996000,-0.160000
0.02998000,-0.080000
0.03000000,-0.000000
0.03002000,0.080000
0.03004000,0.160000
0.03006000,0.240000
0.03008000,0.320000
0.03010000,0.400000
0.03012000,0.480000
0.03014000,0.560000
0.03016000,0.640000
0.03018000,0.720000
0.03020000,0.800000
0.03022000,0.880000
0.03024000,0.960000
0.03026000,0.960000
0.03028000,0.880000
0.03030000,0.800000
0.03032000,0.720000
0.03034000,0.640000
0.03036000,0.560000
0.03038000,0.480000
0.03040000,0.400000
0.03042000,0.320000
0.03044000,0.240000
0.03046000,0.160000
0.03048000,0.080000
0.03050000,0.000000
0.03052000,-0.080000
0.03054000,-0.160000
0.03056000,-0.240000
0.03058000,-0.320000
0.03060000,-0.400000
0.03062000,-0.480000
0.03064000,-0.560000
0.03066000,-0.640000
0.03068000,-0.720000
0.03070000,-0.800000
0.03072000,-0.880000
0.03074000,-0.960000
0.03076000,-0.960000
0.03078000,-0.880000
0.03080000,-0.800000
0.03082000,-0.720000
0.03084000,-0.640000
0.03086000,-0.560000
0.03088000,-0.480000
0.03090000,-0.400000
0.03092000,-0.320000
0.03094000,-0.240000
0.03096000,-0.160000
0.03098000,-0.080000
0.03100000,-0.000000
0.03102000,0.080000
0.03104000,0.160000
0.03106000,0.240000
0.03108000,0.320000
0.03110000,0.400000
0.03112000,0.480000
0.03114000,0.560000
0.03116000,0.640000
0.03118000,0.720000
0.03120000,0.800000
0.03122000,0.880000
0.03124000,0.960000
0.03126000,0.960000
0.03128000,0.880000
0.03130000,0.800000
0.03132000,0.720000
0.03134000,0.640000
0.03136000,0.560000
0.03138000,0.480000
0.03140000,0.400000
0.03142000,0.320000
0.03144000,0.240000
0.03146000,0.160000
0.03148000,0.080000
0.03150000,0.000000
0.03152000,-0.080000
0.03154000,-0.160000
0.03156000,-0.240000
0.03158000,-0.320000
0.03160000,-0.400000
0.03162000,-0.480000
0.03164000,-0.560000
0.03166000,-0.640000
0.03168000,-0.720000
0.03170000,-0.800000
0.03172000,-0.880000
0.03174000,-0.960000
0.03176000,-0.960000
0.03178000,-0.880000
0.03180000,-0.800000
0.03182000,-0.720000
0.03184000,-0.640000
0.03186000,-0.560000
0.03188000,-0.480000
0.03190000,-0.400000
0.03192000,-0.320000
0.03194000,-0.240000
0.03196000,-0.160000
0.03198000,-0.080000
0.03200000,-0.000000
0.03202000,0.080000
0.03204000,0.160000
0.03206000,0.240000
0.03208000,0.320000
0.03210000,0.400000
0.03212000,0.480000
0.03214000,0.560000
0.03216000,0.640000
0.03218000,0.720000
0.03220000,0.800000
0.03222000,0.880000
0.03224000,0.960000
0.03226000,0.960000
0.03228000,0.880000
0.03230000,0.800000
0.03232000,0.720000
0.03234000,0.640000
0.03236000,0.560000
0.03238000,0.480000
0.03240000,0.400000
0.03242000,0.320000
0.03244000,0.240000
0.03246000,0.160000
0.03248000,0.080000
0.03250000,0.000000
0.03252000,-0.080000
0.03254000,-0.160000
0.03256000,-0.240000
0.03258000,-0.320000
0.03260000,-0.400000
0.03262000,-0.480000
0.03264000,-0.560000
0.03266000,-0.640000
0.03268000,-0.720000
0.03270000,-0.800000
0.03272000,-0.880000
0.03274000,-0.960000
0.03276000,-0.960000
0.03278000,-0.880000
0.03280000,-0.800000
0.03282000,-0.720000
0.03284000,-0.640000
0.03286000,-0.560000
0.03288000,-0.480000
0.03290000,-0.400000
0.03292000,-0.320000
0.03294000,-0.240000
0.03296000,-0.160000
0.03298000,-0.080000
0.03300000,-0.000000
0.03302000,0.080000
0.03304000,0.160000
0.03306000,0.240000
0.03308000,0.320000
0.03310000,0.400000
0.03312000,0.480000
0.03314000,0.560000
0.03316000,0.640000
0.03318000,0.720000
0.03320000,0.800000
0.03322000,0.880000
0.03324000,0.960000
0.03326000,0.960000
0.03328000,0.880000
0.03330000,0.800000
0.03332000,0.720000
0.03334000,0.640000
0.03336000,0.560000
0.03338000,0.480000
0.03340000,0.400000
0.03342000,0.320000
0.03344000,0.240000
0.03346000,0.160000
0.03348000,0.080000
0.03350000,0.000000
0.03352000,-0.080000
0.03354000,-0.160000
0.03356000,-0.240000
0.03358000,-0.320000
0.03360000,-0.400000
0.03362000,-0.480000
0.03364000,-0.560000
0.03366000,-0.640000
0.03368000,-0.720000
0.03370000,-0.800000
0.03372000,-0.880000
0.03374000,-0.960000
0.03376000,-0.960000
0.03378000,-0.880000
0.03380000,-0.800000
0.03382000,-0.720000
0.03384000,-0.640000
0.03386000,-0.560000
0.03388000,-0.480000
0.03390000,-0.400000
0.03392000,-0.320000
0.03394000,-0.240000
0.03396000,-0.160000
0.03398000,-0.080000
0.03400000,0.000000
0.03402000,0.080000
0.03404000,0.160000
0.03406000,0.240000
0.03408000,0.320000
0.03410000,0.400000
0.03412000,0.480000
0.03414000,0.560000
0.03416000,0.640000
0.03418000,0.720000
0.03420000,0.800000
0.03422000,0.880000
0.03424000,0.960000
0.03426000,0.960000
0.03428000,0.880000
0.03430000,0.800000
0.03432000,0.720000
0.03434000,0.640000
0.03436000,0.560000
0.03438000,0.480000
0.03440000,0.400000
0.03442000,0.320000
0.03444000,0.240000
0.03446000,0.160000
0.03448000,0.080000
0.03450000,0.000000
0.03452000,-0.080000
0.03454000,-0.160000
0.03456000,-0.240000
0.03458000,-0.320000
0.03460000,-0.400000
0.03462000,-0.480000
0.03464000,-0.560000
0.03466000,-0.640000
0.03468000,-0.720000
0.03470000,-0.800000
0.03472000,-0.880000
0.03474000,-0.960000
0.03476000,-0.960000
0.03478000,-0.880000
0.03480000,-0.800000
0.03482000,-0.720000
0.03484000,-0.640000
0.03486000,-0.560000
0.03488000,-0.480000
0.03490000,-0.400000
0.03492000,-0.320000
0.03494000,-0.240000
0.03496000,-0.160000
0.03498000,-0.080000
0.03500000,-0.000000
0.03502000,0.080000
0.03504000,0.160000
0.03506000,0.240000
0.03508000,0.320000
0.03510000,0.400000
0.03512000,0.480000
0.03514000,0.560000
0.03516000,0.640000
0.03518000,0.720000
0.03520000,0.800000
0.03522000,0.880000
0.03524000,0.960000
0.03526000,0.960000
0.03528000,0.880000
0.03530000,0.800000
0.03532000,0.720000
0.03534000,0.640000
0.03536000,0.560000
0.03538000,0.480000
0.03540000,0.400000
0.03542000,0.320000
0.03544000,0.240000
0.03546000,0.160000
0.03548000,0.080000
0.03550000,0.000000
0.03552000,-0.080000
0.03554000,-0.160000
0.03556000,-0.240000
0.03558000,-0.320000
0.03560000,-0.400000
0.03562000,-0.480000
0.03564000,-0.560000
0.03566000,-0.640000
0.03568000,-0.720000
0.03570000,-0.800000
0.03572000,-0.880000
0.03574000,-0.960000
0.03576000,-0.960000
0.03578000,-0.880000
0.03580000,-0.800000
0.03582000,-0.720000
0.03584000,-0.640000
0.03586000,-0.560000
0.03588000,-0.480000
0.03590000,-0.400000
0.03592000,-0.320000
0.03594000,-0.240000
0.03596000,-0.160000
0.03598000,-0.080000
0.03600000,-0.000000
0.03602000,0.080000
0.03604000,0.160000
0.03606000,0.240000
0.03608000,0.320000
0.03610000,0.400000
0.03612000,0.480000
0.03614000,0.560000
0.03616000,0.640000
0.03618000,0.720000
0.03620000,0.800000
0.03622000,0.880000
0.03624000,0.960000
0.03626000,0.960000
0.03628000,0.880000
0.03630000,0.800000
0.03632000,0.720000
0.03634000,0.640000
0.03636000,0.560000
0.03638000,0.480000
0.03640000,0.400000
0.03642000,0.320000
0.03644000,0.240000
0.03646000,0.160000
0.03648000,0.080000
0.03650000,0.000000
0.03652000,-0.080000
0.03654000,-0.160000
0.03656000,-0.240000
0.03658000,-0.320000
0.03660000,-0.400000
0.03662000,-0.480000
0.03664000,-0.560000
0.03666000,-0.640000
0.03668000,-0.720000
0.03670000,-0.800000
0.03672000,-0.880000
0.03674000,-0.960000
0.03676000,-0.960000
0.03678000,-0.880000
0.03680000,-0.800000
0.03682000,-0.720000
0.03684000,-0.640000
0.03686000,-0.560000
0.03688000,-0.480000
0.03690000,-0.400000
0.03692000,-0.320000
0.03694000,-0.240000
0.03696000,-0.160000
0.03698000,-0.080000
0.03700000,-0.000000
0.03702000,0.080000
0.03704000,0.160000
0.03706000,0.240000
0.03708000,0.320000
0.03710000,0.400000
0.03712000,0.480000
0.03714000,0.560000
0.03716000,0.640000
0.03718000,0.720000
0.03720000,0.800000
0.03722000,0.880000
0.03724000,0.960000
0.03726000,0.960000
0.03728000,0.880000
0.03730000,0.800000
0.03732000,0.720000
0.03734000,0.640000
0.03736000,0.560000
0.03738000,0.480000
0.03740000,0.400000
0.03742000,0.320000
0.03744000,0.240000
0.03746000,0.160000
0.03748000,0.080000
0.03750000,0.000000
0.03752000,-0.080000
0.03754000,-0.160000
0.03756000,-0.240000
0.03758000,-0.320000
0.03760000,-0.400000
0.03762000,-0.480000
0.03764000,-0.560000
0.03766000,-0.640000
0.03768000,-0.720000
0.03770000,-0.800000
0.03772000,-0.880000
0.03774000,-0.960000
0.03776000,-0.960000
0.03778000,-0.880000
0.03780000,-0.800000
0.03782000,-0.720000
0.03784000,-0.640000
0.03786000,-0.560000
0.03788000,-0.480000
0.03790000,-0.400000
0.03792000,-0.320000
0.03794000,-0.240000
0.03796000,-0.160000
0.03798000,-0.080000
0.03800000,-0.000000
0.03802000,0.080000
0.03804000,0.160000
0.03806000,0.240000
0.03808000,0.320000
0.03810000,0.400000
0.03812000,0.480000
0.03814000,0.560000
0.03816000,0.640000
0.03818000,0.720000
0.03820000,0.800000
0.03822000,0.880000
0.03824000,0.960000
0.03826000,0.960000
0.03828000,0.880000
0.03830000,0.800000
0.03832000,0.720000
0.03834000,0.640000
0.03836000,0.560000
0.03838000,0.480000
0.03840000,0.400000
0.03842000,0.320000
0.03844000,0.240000
0.03846000,0.160000
0.03848000,0.080000
0.03850000,0.000000
0.03852000,-0.080000
0.03854000,-0.160000
0.03856000,-0.240000
0.03858000,-0.320000
0.03860000,-0.400000
0.03862000,-0.480000
0.03864000,-0.560000
0.03866000,-0.640000
0.03868000,-0.720000
0.03870000,-0.800000
0.03872000,-0.880000
0.03874000,-0.960000
0.03876000,-0.960000
0.03878000,-0.880000
0.03880000,-0.800000
0.03882000,-0.720000
0.03884000,-0.640000
0.03886000,-0.560000
0.03888000,-0.480000
0.03890000,-0.400000
0.03892000,-0.320000
0.03894000,-0.240000
0.03896000,-0.160000
0.03898000,-0.080000
0.03900000,-0.000000
0.03902000,0.080000
0.03904000,0.160000
0.03906000,0.240000
0.03908000,0.320000
0.03910000,0.400000
0.03912000,0.480000
0.03914000,0.560000
0.03916000,0.640000
0.03918000,0.720000
0.03920000,0.800000
0.03922000,0.880000
0.03924000,0.960000
0.03926000,0.960000
0.03928000,0.880000
0.03930000,0.800000
0.03932000,0.720000
0.03934000,0.640000
0.03936000,0.560000
0.03938000,0.480000
0.03940000,0.400000
0.03942000,0.320000
0.03944000,0.240000
0.03946000,0.160000
0.03948000,0.080000
0.03950000,0.000000
0.03952000,-0.080000
0.03954000,-0.160000
0.03956000,-0.240000
0.03958000,-0.320000
0.03960000,-0.400000
0.03962000,-0.480000
0.03964000,-0.560000
0.03966000,-0.640000
0.03968000,-0.720000
0.03970000,-0.800000
0.03972000,-0.880000
0.03974000,-0.960000
0.03976000,-0.960000
0.03978000,-0.880000
0.03980000,-0.800000
0.03982000,-0.720000
0.03984000,-0.640000
0.03986000,-0.560000
0.03988000,-0.480000
0.03990000,-0.400000
0.03992000,-0.320000
0.03994000,-0.240000
0.03996000,-0.160000
0.03998000,-0.080000
0.04000000,-0.000000
0.04002000,0.080000
0.04004000,0.160000
0.04006000,0.240000
0.04008000,0.320000
0.04010000,0.400000
0.04012000,0.480000
0.04014000,0.560000
0.04016000,0.640000
0.04018000,0.720000
0.04020000,0.800000
0.04022000,0.880000
0.04024000,0.960000
0.04026000,0.960000
0.04028000,0.880000
0.04030000,0.800000
0.04032000,0.720000
0.04034000,0.640000
0.04036000,0.560000
0.04038000,0.480000
0.04040000,0.400000
0.04042000,0.320000
0.04044000,0.240000
0.04046000,0.160000
0.04048000,0.080000
0.04050000,0.000000
0.04052000,-0.080000
0.04054000,-0.160000
0.04056000,-0.240000
0.04058000,-0.320000
0.04060000,-0.400000
0.04062000,-0.480000
0.04064000,-0.560000
0.04066000,-0.640000
0.04068000,-0.720000
0.04070000,-0.800000
0.04072000,-0.880000
0.04074000,-0.960000
0.04076000,-0.960000
0.04078000,-0.880000
0.04080000,-0.800000
0.04082000,-0.720000
0.04084000,-0.640000
0.04086000,-0.560000
0.04088000,-0.480000
0.04090000,-0.400000
0.04092000,-0.320000
0.04094000,-0.240000
0.04096000,-0.160000
0.04098000,-0.080000
0.04100000,-0.000000
0.04102000,0.080000
0.04104000,0.160000
0.04106000,0.240000
0.04108000,0.320000
0.04110000,0.400000
0.04112000,0.480000
0.04114000,0.560000
0.04116000,0.640000
0.04118000,0.720000
0.04120000,0.800000
0.04122000,0.880000
0.04124000,0.960000
0.04126000,0.960000
0.04128000,0.880000
0.04130000,0.800000
0.04132000,0.720000
0.04134000,0.640000
0.04136000,0.560000
0.04138000,0.480000
0.04140000,0.400000
0.04142000,0.320000
0.04144000,0.240000
0.04146000,0.160000
0.04148000,0.080000
0.04150000,-0.000000
0.04152000,-0.080000
0.04154000,-0.160000
0.04156000,-0.240000
0.04158000,-0.320000
0.04160000,-0.400000
0.04162000,-0.480000
0.04164000,-0.560000
0.04166000,-0.640000
0.04168000,-0.720000
0.04170000,-0.800000
0.04172000,-0.880000
0.04174000,-0.960000
0.04176000,-0.960000
0.04178000,-0.880000
0.04180000,-0.800000
0.04182000,-0.720000
0.04184000,-0.640000
0.04186000,-0.560000
0.04188000,-0.480000
0.04190000,-0.400000
0.04192000,-0.320000
0.04194000,-0.240000
0.04196000,-0.160000
0.04198000,-0.080000
0.04200000,0.000000
0.04202000,0.080000
0.04204000,0.160000
0.04206000,0.240000
0.04208000,0.320000
0.04210000,0.400000
0.04212000,0.480000
0.04214000,0.560000
0.04216000,0.640000
0.04218000,0.720000
0.04220000,0.800000
0.04222000,0.880000
0.04224000,0.960000
0.04226000,0.960000
0.04228000,0.880000
0.04230000,0.800000
0.04232000,0.720000
0.04234000,0.640000
0.04236000,0.560000
0.04238000,0.480000
0.04240000,0.400000
0.04242000,0.320000
0.04244000,0.240000
0.04246000,0.160000
0.04248000,0.080000
0.04250000,0.000000
0.04252000,-0.080000
0.04254000,-0.160000
0.04256000,-0.240000
0.04258000,-0.320000
0.04260000,-0.400000
0.04262000,-0.480000
0.04264000,-0.560000
0.04266000,-0.640000
0.04268000,-0.720000
0.04270000,-0.800000
0.04272000,-0.880000
0.04274000,-0.960000
0.04276000,-0.960000
0.04278000,-0.880000
0.04280000,-0.800000
0.04282000,-0.720000
0.04284000,-0.640000
0.04286000,-0.560000
0.04288000,-0.480000
0.04290000,-0.400000
0.04292000,-0.320000
0.04294000,-0.240000
0.04296000,-0.160000
0.04298000,-0.080000
0.04300000,-0.000000
0.04302000,0.080000
0.04304000,0.160000
0.04306000,0.240000
0.04308000,0.320000
0.04310000,0.400000
0.04312000,0.480000
0.04314000,0.560000
0.04316000,0.640000
0.04318000,0.720000
0.04320000,0.800000
0.04322000,0.880000
0.04324000,0.960000
0.04326000,0.960000
0.04328000,0.880000
0.04330000,0.800000
0.04332000,0.720000
0.04334000,0.640000
0.04336000,0.560000
0.04338000,0.480000
0.04340000,0.400000
0.04342000,0.320000
0.04344000,0.240000
0.04346000,0.160000
0.04348000,0.080000
0.04350000,0.000000
0.04352000,-0.080000
0.04354000,-0.160000
0.04356000,-0.240000
0.04358000,-0.320000
0.04360000,-0.400000
0.04362000,-0.480000
0.04364000,-0.560000
0.04366000,-0.640000
0.04368000,-0.720000
0.04370000,-0.800000
0.04372000,-0.880000
0.04374000,-0.960000
0.04376000,-0.960000
0.04378000,-0.880000
0.04380000,-0.800000
0.04382000,-0.720000
0.04384000,-0.640000
0.04386000,-0.560000
0.04388000,-0.480000
0.04390000,-0.400000
0.04392000,-0.320000
0.04394000,-0.240000
0.04396000,-0.160000
0.04398000,-0.080000
0.04400000,-0.000000
0.04402000,0.080000
0.04404000,0.160000
0.04406000,0.240000
0.04408000,0.320000
0.04410000,0.400000
0.04412000,0.480000
0.04414000,0.560000
0.04416000,0.640000
0.04418000,0.720000
0.04420000,0.800000
0.04422000,0.880000
0.04424000,0.960000
0.04426000,0.960000
0.04428000,0.880000
0.04430000,0.800000
0.04432000,0.720000
0.04434000,0.640000
0.04436000,0.560000
0.04438000,0.480000
0.04440000,0.400000
0.04442000,0.320000
0.04444000,0.240000
0.04446000,0.160000
0.04448000,0.080000
0.04450000,0.000000
0.04452000,-0.080000
0.04454000,-0.160000
0.04456000,-0.240000
0.04458000,-0.320000
0.04460000,-0.400000
0.04462000,-0.480000
0.04464000,-0.560000
0.04466000,-0.640000
0.04468000,-0.720000
0.04470000,-0.800000
0.04472000,-0.880000
0.04474000,-0.960000
0.04476000,-0.960000
0.04478000,-0.880000
0.04480000,-0.800000
0.04482000,-0.720000
0.04484000,-0.640000
0.04486000,-0.560000
0.04488000,-0.480000
0.04490000,-0.400000
0.04492000,-0.320000
0.04494000,-0.240000
0.04496000,-0.160000
0.04498000,-0.080000
0.04500000,-0.000000
0.04502000,0.080000
0.04504000,0.160000
0.04506000,0.240000
0.04508000,0.320000
0.04510000,0.400000
0.04512000,0.480000
0.04514000,0.560000
0.04516000,0.640000
0.04518000,0.720000
0.04520000,0.800000
0.04522000,0.880000
0.04524000,0.960000
0.04526000,0.960000
0.04528000,0.880000
0.04530000,0.800000
0.04532000,0.720000
0.04534000,0.640000
0.04536000,0.560000
0.04538000,0.480000
0.04540000,0.400000
0.04542000,0.320000
0.04544000,0.240000
0.04546000,0.160000
0.04548000,0.080000
0.04550000,0.000000
0.04552000,-0.080000
0.04554000,-0.160000
0.04556000,-0.240000
0.04558000,-0.320000
0.04560000,-0.400000
0.04562000,-0.480000
0.04564000,-0.560000
0.04566000,-0.640000
0.04568000,-0.720000
0.04570000,-0.800000
0.04572000,-0.880000
0.04574000,-0.960000
0.04576000,-0.960000
0.04578000,-0.880000
0.04580000,-0.800000
0.04582000,-0.720000
0.04584000,-0.640000
0.04586000,-0.560000
0.04588000,-0.480000
0.04590000,-0.400000
0.04592000,-0.320000
0.04594000,-0.240000
0.04596000,-0.160000
0.04598000,-0.080000
0.04600000,-0.000000
0.04602000,0.080000
0.04604000,0.160000
0.04606000,0.240000
0.04608000,0.320000
0.04610000,0.400000
0.04612000,0.480000
0.04614000,0.560000
0.04616000,0.640000
0.04618000,0.720000
0.04620000,0.800000
0.04622000,0.880000
0.04624000,0.960000
0.04626000,0.960000
0.04628000,0.880000
0.04630000,0.800000
0.04632000,0.720000
0.04634000,0.640000
0.04636000,0.560000
0.04638000,0.480000
0.04640000,0.400000
0.04642000,0.320000
0.04644000,0.240000
0.04646000,0.160000
0.04648000,0.080000
0.04650000,0.000000
0.04652000,-0.080000
0.04654000,-0.160000
0.04656000,-0.240000
0.04658000,-0.320000
0.04660000,-0.400000
0.04662000,-0.480000
0.04664000,-0.560000
0.04666000,-0.640000
0.04668000,-0.720000
0.04670000,-0.800000
0.04672000,-0.880000
0.04674000,-0.960000
0.04676000,-0.960000
0.04678000,-0.880000
0.04680000,-0.800000
0.04682000,-0.720000
0.04684000,-0.640000
0.04686000,-0.560000
0.04688000,-0.480000
0.04690000,-0.400000
0.04692000,-0.320000
0.04694000,-0.240000
0.04696000,-0.160000
0.04698000,-0.080000
0.04700000,-0.000000
0.04702000,0.080000
0.04704000,0.160000
0.04706000,0.240000
0.04708000,0.320000
0.04710000,0.400000
0.04712000,0.480000
0.04714000,0.560000
0.04716000,0.640000
0.04718000,0.720000
0.04720000,0.800000
0.04722000,0.880000
0.04724000,0.960000
0.04726000,0.960000
0.04728000,0.880000
0.04730000,0.800000
0.04732000,0.720000
0.04734000,0.640000
0.04736000,0.560000
0.04738000,0.480000
0.04740000,0.400000
0.04742000,0.320000
0.04744000,0.240000
0.04746000,0.160000
0.04748000,0.080000
0.04750000,0.000000
0.04752000,-0.080000
0.04754000,-0.160000
0.04756000,-0.240000
0.04758000,-0.320000
0.04760000,-0.400000
0.04762000,-0.480000
0.04764000,-0.560000
0.04766000,-0.640000
0.04768000,-0.720000
0.04770000,-0.800000
0.04772000,-0.880000
0.04774000,-0.960000
0.04776000,-0.960000
0.04778000,-0.880000
0.04780000,-0.800000
0.04782000,-0.720000
0.04784000,-0.640000
0.04786000,-0.560000
0.04788000,-0.480000
0.04790000,-0.400000
0.04792000,-0.320000
0.04794000,-0.240000
0.04796000,-0.160000
0.04798000,-0.080000
0.04800000,-0.000000
0.04802000,0.080000
0.04804000,0.160000
0.04806000,0.240000
0.04808000,0.320000
0.04810000,0.400000
0.04812000,0.480000
0.04814000,0.560000
0.04816000,0.640000
0.04818000,0.720000
0.04820000,0.800000
0.04822000,0.880000
0.04824000,0.960000
0.04826000,0.960000
0.04828000,0.880000
0.04830000,0.800000
0.04832000,0.720000
0.04834000,0.640000
0.04836000,0.560000
0.04838000,0.480000
0.04840000,0.400000
0.04842000,0.320000
0.04844000,0.240000
0.04846000,0.160000
0.04848000,0.080000
0.04850000,0.000000
0.04852000,-0.080000
0.04854000,-0.160000
0.04856000,-0.240000
0.04858000,-0.320000
0.04860000,-0.400000
0.04862000,-0.480000
